ID,transaction_amount,account_tenure_years,num_prior_fraud_flags,country_risk_score,is_international,merchant_category,hour_of_day,channel,is_fraud,customer_age,device_trust_score,ethnicity,gender,country_of_origin,,,,
14059,183.2322864,0.891582397,0,8,0,travel,3,branch,1,29,0.421555621,Other,Female,UK,,,,
14060,319.0706798,5.118452172,0,3,0,electronics,11,branch,0,36,0.444257474,Asian,Male,Nigeria,,,,
14061,288.4352388,8.394353001,0,2,0,luxury,22,mobile,0,26,0.272487073,Asian,Other,UK,,,,
14062,95.78398591,2.149873875,1,7,0,grocery,6,mobile,1,27,0.287385026,White,Female,France,,,,
14063,105.2880157,4.523178974,0,4,0,electronics,7,branch,1,34,0.698957407,Black,Male,UK,,,,
14064,277.0938465,0.935526436,0,8,0,travel,9,mobile,0,67,0.004281142,Black,Other,Brazil,,,,
14065,160.1539926,1.865301823,0,1,0,grocery,22,branch,0,57,0.095290422,Other,Male,France,,,,
14066,168.7570468,0.102392327,0,8,0,grocery,23,web,1,56,0.94880989,Other,Other,Nigeria,,,,
14067,185.8604309,7.311040227,0,5,1,grocery,12,web,1,58,0.187018082,Other,Other,Nigeria,,,,
14068,27.24018684,2.562550373,0,2,0,luxury,23,web,1,27,0.418120892,Other,Other,France,,,,
14069,92.06731505,8.467511099,0,1,0,travel,13,mobile,1,29,0.849685136,Other,Female,UK,,,,
14070,235.5155783,6.161398385,0,6,0,travel,15,web,0,32,0.000102373,White,Other,Nigeria,,,,
14071,91.39431916,8.822986588,0,9,0,luxury,6,web,0,48,0.925179189,Other,Other,China,,,,
14072,137.8124009,1.681971885,0,9,0,travel,15,branch,1,32,0.053488624,Black,Male,France,,,,
14073,234.425747,1.023502931,0,9,0,grocery,16,branch,1,45,0.17086905,Black,Female,France,,,,
14074,331.3676966,17.86093976,0,4,0,grocery,19,branch,0,21,0.029103543,Asian,Male,France,,,,
14075,358.6813178,6.317336554,0,6,0,grocery,18,web,1,53,0.519520046,Asian,Female,India,,,,
14076,372.5735316,8.980110746,0,6,0,travel,11,branch,0,72,0.94309431,White,Female,UK,,,,
14077,148.417738,0.066101895,0,5,0,clothing,8,web,0,18,0.839036612,White,Female,France,,,,
14078,136.5015389,2.188353066,0,2,0,electronics,7,mobile,0,75,0.639748546,Other,Other,France,,,,
14079,57.09409874,6.789830911,0,7,1,clothing,8,web,1,61,0.185488638,Asian,Female,India,,,,
14080,435.6856358,0.405957181,0,1,0,luxury,4,branch,0,74,0.869597099,White,Female,Brazil,,,,
14081,131.9110451,4.18901458,0,6,0,clothing,20,branch,1,51,0.754775391,White,Female,India,,,,
14082,428.8753229,2.80246758,0,5,0,clothing,9,branch,1,64,0.266847764,Black,Female,France,,,,
14083,206.1974065,0.088867623,0,5,0,luxury,4,branch,0,34,0.805089163,White,Male,UK,,,,
14084,341.9585109,1.345777616,0,8,0,clothing,13,mobile,1,56,0.877151338,White,Other,India,,,,
14085,156.4184824,1.675909271,0,9,0,electronics,17,mobile,0,55,0.698226012,Asian,Female,France,,,,
14086,251.3214142,0.593129152,0,7,0,travel,6,web,1,61,0.100384151,Other,Other,China,,,,
14087,349.9369736,4.992073672,0,8,0,luxury,7,branch,1,68,0.984246843,Other,Other,UK,,,,
14088,110.1760015,1.387984669,0,2,1,clothing,4,mobile,0,50,0.076000989,White,Female,India,,,,
14089,373.9165072,1.62601635,0,2,0,grocery,23,mobile,1,77,0.654473988,Asian,Female,Nigeria,,,,
14090,64.89598277,11.42562202,0,8,1,grocery,5,mobile,1,38,0.110525255,Other,Other,UK,,,,
14091,519.3363653,3.147324123,0,6,0,luxury,19,branch,0,43,0.905413359,Other,Other,China,,,,
14092,186.4151487,2.488955936,0,8,0,grocery,22,mobile,0,63,0.349977683,White,Male,France,,,,
14093,93.34696698,6.43443635,0,9,0,electronics,23,branch,0,53,0.511503022,Other,Other,UK,,,,
14094,294.9538932,12.01831822,0,9,0,clothing,8,mobile,1,22,0.178761584,Other,Female,UK,,,,
14095,213.2943899,0.126775383,0,6,1,electronics,20,mobile,1,50,0.54656219,Black,Other,France,,,,
14096,29.00733989,2.973200097,0,8,0,electronics,8,branch,1,18,0.938839905,Asian,Female,Nigeria,,,,
14097,120.8953472,4.718070133,0,2,1,travel,7,branch,1,70,0.901633071,White,Male,UK,,,,
14098,67.93832905,1.917758096,1,8,0,clothing,16,branch,1,23,0.06389592,White,Female,France,,,,
14099,73.71039369,7.400997529,0,3,1,luxury,23,mobile,1,54,0.378258506,Black,Female,UK,,,,
14100,71.30677494,17.78523482,0,1,0,grocery,7,web,0,19,0.267431363,White,Other,Brazil,,,,
14101,242.9193978,14.36114957,0,7,0,travel,22,web,1,74,0.481361477,Black,Other,Nigeria,,,,
14102,310.8181592,1.546112312,0,1,0,electronics,0,branch,1,70,0.833729162,Asian,Female,China,,,,
14103,86.01880057,1.283102766,0,1,0,grocery,21,branch,0,76,0.738851786,Other,Male,Brazil,,,,
14104,20.6699311,15.79014214,0,1,0,clothing,17,web,0,76,0.343978192,Other,Female,UK,,,,
14105,600.4234716,3.068247606,0,4,0,electronics,14,web,1,22,0.38266583,Asian,Female,Nigeria,,,,
14106,187.9210965,1.167849354,0,4,1,electronics,21,branch,0,43,0.654254992,White,Female,France,,,,
14107,296.4740168,6.137861535,0,6,0,clothing,15,branch,1,58,0.194225169,Asian,Female,Brazil,,,,
14108,142.6834813,1.673311645,0,3,1,luxury,1,branch,0,68,0.10272802,Other,Male,Nigeria,,,,
14109,15.34879316,1.554732856,0,6,1,travel,12,web,1,70,0.242588464,Black,Female,Nigeria,,,,
14110,225.9699136,10.57012531,0,7,0,clothing,1,web,1,64,0.124032431,Black,Female,UK,,,,
14111,483.468539,0.886545621,0,1,0,grocery,13,web,0,30,0.351984243,White,Female,China,,,,
14112,97.91799236,0.332798526,0,6,0,grocery,6,branch,1,29,0.937565784,Other,Other,Brazil,,,,
14113,13.01411461,1.567984499,0,1,0,electronics,10,mobile,0,22,0.120299476,Black,Other,China,,,,
14114,56.77014356,4.669033891,0,7,1,travel,14,web,1,19,0.818322144,Black,Male,France,,,,
14115,306.5194078,0.656742333,0,5,0,luxury,16,mobile,0,76,0.534648031,Black,Male,India,,,,
14116,212.0971885,3.189458118,0,4,0,luxury,20,mobile,1,21,0.632903077,White,Female,UK,,,,
14117,374.9714334,4.935405246,0,1,0,grocery,16,web,0,76,0.170082368,Other,Male,China,,,,
14118,167.8038262,9.443675932,0,9,0,luxury,14,web,1,44,0.151373311,Asian,Female,Nigeria,,,,
14119,271.5644863,1.305977082,0,7,0,grocery,15,web,1,67,0.162743677,Black,Male,Brazil,,,,
14120,117.9893735,8.500816983,1,2,0,travel,8,branch,0,70,0.667062876,Asian,Other,India,,,,
14121,61.24388639,1.338784591,0,4,1,electronics,20,mobile,0,27,0.747788267,Asian,Female,China,,,,
14122,272.0968775,5.646902172,0,4,0,grocery,20,mobile,0,30,0.920244944,White,Female,Nigeria,,,,
14123,310.0022474,2.816506606,0,8,0,travel,19,mobile,0,61,0.398192353,White,Other,Brazil,,,,
14124,99.91931999,0.609037604,0,2,1,grocery,18,mobile,0,19,0.461969384,Asian,Male,Brazil,,,,
14125,454.7947928,6.263425457,0,5,0,clothing,23,branch,0,43,0.469595016,White,Female,India,,,,
14126,463.2301403,1.227985138,0,8,0,grocery,22,web,0,32,0.269897903,Asian,Other,Nigeria,,,,
14127,71.72285426,0.971708102,0,6,0,travel,8,web,1,63,0.328232655,Black,Male,India,,,,
14128,74.86186625,2.218350529,0,4,0,luxury,5,branch,0,74,0.846820236,Other,Male,France,,,,
14129,78.15916994,5.296336446,0,5,0,grocery,0,web,1,27,0.343722185,Asian,Male,UK,,,,
14130,150.8592521,1.332842562,0,2,0,electronics,4,mobile,1,39,0.869096102,Other,Female,UK,,,,
14131,122.7238679,1.014631146,0,5,0,travel,4,branch,1,57,0.305267711,Asian,Other,France,,,,
14132,48.59385667,0.050017471,0,3,0,luxury,22,branch,0,42,0.339883163,Black,Female,Nigeria,,,,
14133,80.24830875,3.189916356,0,3,0,travel,0,mobile,1,32,0.560280872,White,Male,India,,,,
14134,15.80350715,2.798727713,0,7,0,grocery,0,branch,0,30,0.103126847,Asian,Female,UK,,,,
14135,19.94125017,1.332002329,0,3,1,clothing,21,mobile,1,25,0.922062267,White,Male,France,,,,
14136,39.25608082,0.275725431,0,4,1,clothing,5,branch,1,38,0.820399839,Black,Male,Brazil,,,,
14137,578.7891075,2.804071432,1,7,0,electronics,8,web,1,38,0.670503828,Other,Other,China,,,,
14138,533.2219985,7.760684889,1,3,0,electronics,18,mobile,0,39,0.988125014,Asian,Female,China,,,,
14139,283.3196111,6.281282618,0,2,0,luxury,4,web,0,63,0.015999361,Asian,Other,UK,,,,
14140,100.8199453,9.859034105,1,7,0,clothing,20,branch,1,50,0.411060316,Other,Female,UK,,,,
14141,38.55152381,0.048144486,1,5,0,grocery,16,branch,1,62,0.858343058,Asian,Female,France,,,,
14142,165.0839801,16.96902141,0,1,0,travel,21,branch,0,44,0.43301728,Asian,Female,India,,,,
14143,230.5392657,2.088287566,0,8,0,travel,19,branch,1,57,0.005241337,Other,Male,UK,,,,
14144,87.32054632,23.22881317,0,3,1,clothing,11,branch,0,67,0.157754116,White,Other,India,,,,
14145,221.6259129,1.455904,0,7,0,clothing,5,web,1,39,0.434072412,White,Other,China,,,,
14146,56.23867143,3.188906634,0,6,0,travel,12,mobile,1,47,0.667947861,Other,Other,France,,,,
14147,102.6187378,2.184219129,0,6,0,luxury,23,branch,1,79,0.162654268,Black,Male,Brazil,,,,
14148,135.5275811,2.198425307,0,8,0,travel,7,branch,1,26,0.44804306,Other,Female,UK,,,,
14149,543.7111905,9.234736384,0,4,0,electronics,2,branch,1,62,0.012788538,Other,Female,China,,,,
14150,79.18410883,6.860358714,1,4,0,grocery,10,web,1,52,0.477500522,White,Male,India,,,,
14151,229.7084447,24.23712298,0,3,0,clothing,19,branch,1,35,0.895924476,Asian,Female,India,,,,
14152,68.48784356,4.753307003,0,1,0,clothing,0,branch,0,59,0.596768032,Black,Female,China,,,,
14153,59.83080048,3.111175734,0,3,1,luxury,13,branch,1,22,0.440655631,Asian,Other,China,,,,
14154,86.97394004,0.471959254,0,1,1,electronics,20,mobile,0,44,0.162259336,Asian,Male,Nigeria,,,,
14155,169.5673168,28.36348271,0,6,1,travel,23,mobile,1,74,0.202418564,Black,Female,India,,,,
14156,494.8409537,4.009574726,0,8,0,electronics,12,branch,0,23,0.07650995,Other,Male,China,,,,
14157,98.92224154,6.027828189,0,3,0,electronics,14,mobile,0,79,0.742411044,Other,Male,China,,,,
14158,311.6558577,2.610632757,0,4,0,luxury,22,branch,1,49,0.077135278,Asian,Female,China,,,,
14159,561.5907482,3.967221663,0,5,0,luxury,20,branch,1,25,0.383948829,Asian,Female,India,,,,
14160,202.0589745,14.28661552,0,7,0,travel,7,mobile,1,73,0.749844694,Black,Male,France,,,,
14161,351.7218995,0.910124632,0,6,0,travel,14,mobile,0,56,0.712822699,White,Male,India,,,,
14162,82.76555412,1.729187864,0,2,0,grocery,12,branch,0,38,0.577532167,Black,Female,Nigeria,,,,
14163,225.2509033,0.824725397,0,7,0,electronics,0,mobile,1,35,0.571307734,Black,Other,Brazil,,,,
14164,268.3909367,7.856278687,0,8,0,travel,10,mobile,1,31,0.09032808,Black,Female,Nigeria,,,,
14165,46.22451195,0.320267916,0,1,0,luxury,19,mobile,0,32,0.174915272,White,Male,China,,,,
14166,75.47709155,0.42578358,0,6,1,grocery,14,web,1,59,0.534744457,Other,Male,Brazil,,,,
14167,130.7686434,1.772629936,0,9,1,grocery,20,web,0,43,0.348080328,Black,Female,UK,,,,
14168,89.15987658,3.609669668,0,7,0,luxury,3,web,1,70,0.018937101,White,Female,Brazil,,,,
14169,143.436533,2.606693469,0,5,1,travel,5,web,1,61,0.798166733,Asian,Male,Brazil,,,,
14170,39.49700792,0.229258061,0,9,0,luxury,11,web,1,49,0.653813267,Black,Male,China,,,,
14171,525.322507,15.79026292,1,2,0,travel,0,branch,1,56,0.325785467,Asian,Male,China,,,,
14172,334.1885994,15.27417681,0,7,1,luxury,9,mobile,0,45,0.098205197,Asian,Other,Nigeria,,,,
14173,1163.498656,1.638052354,0,9,0,luxury,17,web,1,77,0.591200761,White,Other,France,,,,
14174,52.09958533,6.574998855,0,2,1,clothing,0,mobile,0,56,0.348549569,Asian,Male,France,,,,
14175,231.745053,4.320572147,0,6,0,travel,6,branch,0,60,0.255389337,Asian,Male,Brazil,,,,
14176,89.90612439,1.355611035,1,9,0,electronics,1,mobile,1,49,0.721469253,Black,Female,Nigeria,,,,
14177,59.4899464,1.520219682,0,3,0,clothing,7,mobile,0,30,0.328150061,Asian,Male,France,,,,
14178,321.2154726,3.378041198,0,8,0,clothing,0,branch,1,32,0.136048492,Black,Other,France,,,,
14179,173.8688367,2.71706211,0,5,0,clothing,18,branch,1,35,0.481653748,Asian,Male,Nigeria,,,,
14180,123.6134193,1.721116289,0,7,0,clothing,5,mobile,1,56,0.828465788,Other,Other,Brazil,,,,
14181,206.615661,8.238596838,1,3,0,electronics,10,mobile,1,23,0.849658784,Other,Female,China,,,,
14182,78.49991191,3.283718677,0,8,0,clothing,18,branch,0,72,0.849343165,White,Other,UK,,,,
14183,76.10547187,5.3188528,0,2,0,electronics,9,web,0,28,0.420919839,Asian,Female,Nigeria,,,,
14184,92.8177368,1.0491226,0,8,0,electronics,15,web,0,49,0.790934211,White,Other,China,,,,
14185,366.4898946,3.812568422,0,2,0,clothing,15,web,1,57,0.850230768,Black,Other,Nigeria,,,,
14186,346.2270067,1.913452518,0,7,0,grocery,9,web,0,37,0.45953821,Black,Other,Nigeria,,,,
14187,49.66985677,3.73710467,0,2,0,electronics,17,mobile,0,50,0.318739389,Asian,Other,Brazil,,,,
14188,510.3014262,7.58944292,0,7,0,clothing,21,web,0,57,0.701964547,Asian,Other,Brazil,,,,
14189,162.6306682,7.324809626,1,1,0,luxury,17,web,1,25,0.904469272,Other,Female,China,,,,
14190,228.9459847,2.186487202,0,6,1,luxury,2,branch,1,68,0.972152485,Black,Male,Nigeria,,,,
14191,90.16559923,5.925380994,1,7,0,travel,11,branch,1,52,0.290224806,Black,Female,France,,,,
14192,169.4045858,14.17572182,0,4,0,electronics,9,branch,1,22,0.956171056,Black,Male,UK,,,,
14193,59.13905099,4.913078638,0,1,0,electronics,15,branch,0,79,0.499282247,White,Female,China,,,,
14194,84.69400412,0.803251168,0,6,0,luxury,8,mobile,0,52,0.306034704,Asian,Other,India,,,,
14195,302.8544738,5.69262082,0,4,0,electronics,17,mobile,1,64,0.98839811,Black,Male,Nigeria,,,,
14196,307.8411786,0.554123678,0,3,0,electronics,12,mobile,1,31,0.877807975,Black,Male,Nigeria,,,,
14197,236.7309397,10.28293978,0,4,0,luxury,23,web,1,38,0.692416589,Asian,Female,Brazil,,,,
14198,117.1263879,3.635179825,0,6,0,clothing,13,web,1,64,0.89494223,Asian,Male,Brazil,,,,
14199,48.80462336,2.431809384,1,5,0,luxury,18,mobile,1,41,0.681487873,White,Other,India,,,,
14200,397.1292918,0.293479948,0,2,0,grocery,13,web,0,34,0.440403798,Other,Male,China,,,,
14201,323.9216843,2.396503443,0,2,0,luxury,1,web,0,35,0.948049557,Black,Female,Brazil,,,,
14202,24.1580765,11.67588585,0,3,0,luxury,10,web,1,51,0.963247678,Other,Male,Brazil,,,,
14203,311.5785859,0.106031341,0,6,0,clothing,7,web,1,29,0.314175097,Asian,Female,China,,,,
14204,123.5520146,3.218435326,0,1,1,luxury,2,web,0,33,0.354395335,Other,Other,France,,,,
14205,274.8098431,13.37971289,0,7,0,luxury,14,branch,1,21,0.382720441,White,Female,UK,,,,
14206,40.0576956,2.511320226,0,8,1,clothing,12,mobile,1,42,0.822145952,Other,Female,France,,,,
14207,94.40701148,2.794617403,0,7,0,luxury,7,mobile,1,51,0.791145651,Black,Male,Nigeria,,,,
14208,179.1703951,4.320389957,0,3,0,clothing,12,web,0,45,0.983115105,White,Female,France,,,,
14209,525.4653603,3.10820247,0,6,1,grocery,15,web,1,63,0.465213677,Asian,Female,China,,,,
14210,179.5266974,0.923231432,0,4,0,clothing,21,branch,1,28,0.736767094,White,Female,India,,,,
14211,356.3903433,0.093649264,0,5,0,electronics,0,mobile,1,30,0.85672047,Black,Female,France,,,,
14212,198.4614209,4.705628641,0,3,0,electronics,1,branch,0,48,0.221230438,Asian,Female,Brazil,,,,
14213,193.1407872,12.67931076,0,5,0,clothing,12,branch,0,77,0.620555428,Other,Female,India,,,,
14214,246.1297609,0.562284472,0,6,0,luxury,13,mobile,1,42,0.547707676,Black,Male,India,,,,
14215,159.2366011,1.184645175,0,8,1,travel,1,branch,1,56,0.742827005,White,Male,Nigeria,,,,
14216,297.7387777,2.311998946,0,6,0,travel,15,branch,1,27,0.695427983,White,Female,Nigeria,,,,
14217,63.44778076,8.270665873,2,9,0,grocery,13,mobile,1,41,0.812792611,White,Female,Brazil,,,,
14218,160.1007566,1.568489964,0,4,0,grocery,6,mobile,0,18,0.31114519,Asian,Female,UK,,,,
14219,555.4173371,10.68765907,0,2,0,travel,21,mobile,0,78,0.216356392,White,Other,India,,,,
14220,366.6392578,0.282628877,0,9,1,travel,13,branch,1,70,0.805198731,Asian,Female,Brazil,,,,
14221,211.6368111,14.14741436,0,3,0,clothing,17,web,0,42,0.360563431,White,Male,Nigeria,,,,
14222,332.4255427,4.113399497,0,7,0,travel,16,web,1,45,0.287573558,White,Male,Nigeria,,,,
14223,460.1381685,5.376105224,0,4,0,electronics,4,web,0,53,0.336818526,Asian,Female,UK,,,,
14224,20.34941609,2.291873718,0,1,0,grocery,10,branch,0,35,0.066353991,Asian,Male,India,,,,
14225,133.4150932,7.616170016,0,8,1,grocery,17,branch,1,23,0.773144346,Asian,Male,India,,,,
14226,94.11866232,0.911005321,0,4,0,electronics,15,web,0,19,0.715159659,Black,Other,Brazil,,,,
14227,43.26399187,0.250742514,0,6,0,grocery,9,mobile,0,20,0.552692454,Other,Female,UK,,,,
14228,608.6136966,2.516908188,0,7,1,travel,5,mobile,1,63,0.71608498,White,Male,France,,,,
14229,254.6983084,9.610333376,0,8,0,grocery,13,branch,1,25,0.373133167,Black,Male,Brazil,,,,
14230,324.3320134,7.030992435,0,2,0,electronics,1,web,1,48,0.295369076,Other,Female,India,,,,
14231,97.77014699,3.640307989,0,9,0,grocery,8,branch,0,65,0.862300989,White,Male,Brazil,,,,
14232,131.0938963,4.244769872,0,3,0,travel,12,branch,0,36,0.42245457,White,Other,Brazil,,,,
14233,166.0082722,0.695694434,0,1,0,clothing,20,web,0,67,0.195912172,White,Female,Brazil,,,,
14234,223.6291763,9.184249949,0,2,1,travel,22,branch,0,23,0.749043916,Other,Male,Brazil,,,,
14235,289.9729079,7.731369247,0,8,0,grocery,19,mobile,1,31,0.335871854,White,Female,India,,,,
14236,277.0161747,5.342409907,0,6,0,luxury,11,mobile,0,20,0.211851301,Black,Male,UK,,,,
14237,138.2772896,3.13858625,0,1,0,grocery,1,web,0,65,0.027214278,White,Other,UK,,,,
14238,472.3534781,16.68537934,0,9,0,grocery,2,branch,0,18,0.970601758,Black,Male,Nigeria,,,,
14239,409.5708304,10.56114499,0,7,0,electronics,12,mobile,0,61,0.467289384,Asian,Other,China,,,,
14240,207.1845609,5.170172657,1,3,0,luxury,20,web,0,47,0.161757873,Other,Female,Nigeria,,,,
14241,170.8563685,2.3244914,0,7,0,electronics,0,web,1,63,0.75781116,Black,Other,France,,,,
14242,129.865755,4.811964966,0,6,1,electronics,19,web,1,36,0.887651128,White,Female,UK,,,,
14243,224.5822077,4.283520614,1,3,0,travel,3,branch,0,71,0.527967993,Black,Male,Brazil,,,,
14244,394.9392498,2.506373463,0,8,0,clothing,17,web,1,36,0.028359459,Black,Male,China,,,,
14245,173.894906,1.831274655,0,1,0,grocery,12,branch,0,26,0.365142961,Asian,Male,Nigeria,,,,
14246,104.6250799,2.612895398,0,5,1,luxury,5,web,1,24,0.243101636,Other,Male,Brazil,,,,
14247,170.9159319,4.265539936,0,8,0,grocery,5,branch,1,63,0.63639747,Asian,Female,France,,,,
14248,210.0474962,2.794260289,0,3,0,electronics,14,mobile,0,54,0.518857802,Other,Female,UK,,,,
14249,59.38549635,1.529735931,0,6,0,clothing,17,branch,0,67,0.355736844,Asian,Male,India,,,,
14250,45.30541934,7.155691283,1,2,0,electronics,16,mobile,1,58,0.648505138,Other,Female,France,,,,
14251,106.9996769,3.790749004,0,9,1,grocery,13,mobile,1,70,0.584429282,White,Female,India,,,,
14252,471.692144,0.350369939,0,2,1,travel,3,web,1,24,0.906490124,Black,Female,UK,,,,
14253,379.8702067,2.296834052,0,5,0,grocery,0,mobile,0,26,0.596802952,Black,Male,India,,,,
14254,34.97684718,10.81035444,0,3,1,electronics,7,branch,0,21,0.507711885,Asian,Other,UK,,,,
14255,72.94996404,7.037314841,0,9,0,luxury,10,mobile,1,42,0.823670084,White,Other,Brazil,,,,
14256,286.4767641,1.952242991,0,9,0,luxury,12,branch,1,66,0.202419669,White,Female,France,,,,
14257,118.7399455,13.91789666,0,7,0,luxury,16,branch,0,29,0.243564618,White,Other,Brazil,,,,
14258,233.5138377,0.398479593,0,5,0,luxury,20,branch,1,23,0.783573135,Asian,Other,UK,,,,
14259,37.26277818,16.25114931,0,9,1,luxury,13,web,1,35,0.442350227,Other,Female,UK,,,,
14260,168.2427078,1.409859317,1,7,0,clothing,16,branch,1,57,0.409235862,White,Female,Brazil,,,,
14261,154.9618443,0.045678924,1,2,0,clothing,19,web,0,38,0.887077954,White,Female,China,,,,
14262,325.4297929,2.844110501,0,1,1,travel,23,mobile,0,32,0.610109034,Other,Male,Brazil,,,,
14263,223.6650478,2.223398458,1,4,0,luxury,23,mobile,1,20,0.80290914,Other,Other,Brazil,,,,
14264,185.8166098,3.872751622,0,8,0,electronics,0,web,1,19,0.809838871,White,Other,France,,,,
14265,28.39170306,7.96715506,0,6,0,electronics,7,mobile,0,73,0.120026658,Asian,Female,France,,,,
14266,567.3401909,9.239452829,0,2,1,grocery,18,mobile,1,72,0.653702396,Asian,Male,China,,,,
14267,272.0127365,2.564388636,0,5,0,luxury,10,mobile,0,58,0.952516339,Black,Female,UK,,,,
14268,90.67042391,2.809241648,0,9,1,electronics,22,mobile,1,57,0.48002709,Black,Male,Nigeria,,,,
14269,182.2492168,0.801886888,0,6,0,travel,9,branch,0,76,0.732182426,Black,Other,Brazil,,,,
14270,121.8046548,0.243575782,0,6,0,electronics,0,mobile,1,21,0.5667329,Asian,Female,India,,,,
14271,141.488603,5.125159642,0,7,1,travel,4,branch,1,49,0.204845974,Black,Female,India,,,,
14272,375.8336373,0.333037303,0,5,0,luxury,15,mobile,0,19,0.195193646,White,Other,China,,,,
14273,72.62121131,6.618102626,0,3,0,grocery,19,web,0,63,0.433833165,Asian,Male,India,,,,
14274,280.1348971,3.872763987,0,3,1,grocery,19,web,1,46,0.482990574,Asian,Male,China,,,,
14275,386.7491685,1.106869205,0,5,0,clothing,4,branch,0,19,0.503132443,Black,Other,Brazil,,,,
14276,249.7037321,3.877461238,0,4,0,luxury,15,web,0,51,0.955000758,White,Male,Nigeria,,,,
14277,147.2707048,1.010566946,0,5,0,electronics,2,branch,1,79,0.100254544,White,Other,China,,,,
14278,84.93911199,2.887830237,0,9,0,grocery,22,mobile,1,44,0.380526734,Asian,Other,Nigeria,,,,
14279,95.87875069,8.036209533,0,5,0,travel,1,web,0,77,0.514547435,Asian,Other,China,,,,
14280,185.1355866,3.098733589,0,4,0,travel,16,branch,0,71,0.963112739,Black,Male,China,,,,
14281,173.6108661,0.804949427,0,4,1,electronics,21,branch,0,56,0.504314817,White,Female,France,,,,
14282,305.1912847,6.433669439,0,1,0,electronics,0,mobile,0,61,0.77527572,Asian,Other,Nigeria,,,,
14283,40.28138062,1.033696796,0,4,0,luxury,15,mobile,1,55,0.749278108,Other,Male,India,,,,
14284,372.6110542,6.707558689,0,4,0,electronics,22,web,0,35,0.566444049,White,Other,India,,,,
14285,818.7236314,3.263408224,0,9,0,electronics,23,branch,1,53,0.130703102,Other,Male,Brazil,,,,
14286,158.5718913,3.023317232,0,4,0,electronics,1,mobile,1,36,0.21875871,Asian,Other,France,,,,
14287,139.8455039,9.533664804,1,7,0,grocery,19,web,1,44,0.240140259,Black,Male,China,,,,
14288,150.7536607,6.165352399,0,1,0,luxury,6,branch,0,62,0.038659648,Asian,Other,UK,,,,
14289,180.2724535,0.167322703,0,7,1,electronics,10,mobile,1,37,0.37921801,Asian,Other,China,,,,
14290,131.1016681,1.756122797,0,2,0,electronics,5,web,0,38,0.610513722,Other,Other,France,,,,
14291,20.88267389,10.23664016,1,8,0,travel,1,web,1,40,0.144266299,Asian,Male,UK,,,,
14292,148.1182497,0.092480865,0,1,0,grocery,13,mobile,0,47,0.17503601,Black,Female,China,,,,
14293,188.6584583,3.9400752,0,3,1,electronics,3,mobile,0,42,0.706986328,Other,Other,France,,,,
14294,400.3826557,6.506562479,0,8,1,grocery,18,branch,1,48,0.169253389,Other,Male,Nigeria,,,,
14295,71.73787667,4.862402148,0,8,0,luxury,21,branch,1,44,0.135335578,Black,Male,France,,,,
14296,510.9192899,7.146681634,0,5,0,luxury,1,mobile,0,51,0.977841886,Other,Male,Brazil,,,,
14297,123.8305344,6.467515828,0,5,0,clothing,1,web,1,25,0.014735281,Black,Female,UK,,,,
14298,80.00371392,5.888775803,0,8,0,travel,12,mobile,1,36,0.325408169,Other,Female,Nigeria,,,,
14299,272.0631733,8.616950066,0,5,0,clothing,12,branch,1,58,0.034936661,Asian,Female,Nigeria,,,,
14300,112.2758274,5.187924647,0,9,1,grocery,2,branch,1,43,0.838048194,Asian,Other,France,,,,
14301,160.9740583,2.574322966,0,1,0,travel,20,mobile,0,45,0.583535714,White,Other,Nigeria,,,,
14302,169.6641594,3.192434349,0,5,0,electronics,5,branch,1,21,0.047951853,Other,Male,India,,,,
14303,261.0582758,6.306681773,0,3,0,travel,20,web,0,48,0.615362154,Black,Male,India,,,,
14304,157.2517879,10.44972373,0,3,0,travel,16,branch,0,33,0.123096393,Black,Other,India,,,,
14305,143.9584529,1.588774133,0,2,0,luxury,0,web,0,68,0.495732608,Other,Male,France,,,,
14306,121.1750335,2.093335328,0,3,0,clothing,6,branch,0,27,0.669412915,Asian,Male,UK,,,,
14307,242.575211,13.34939512,0,7,0,luxury,6,web,0,55,0.148507033,Black,Female,France,,,,
14308,107.3732427,4.319817396,0,8,1,luxury,12,mobile,1,65,0.497050408,White,Other,Brazil,,,,
14309,409.4804458,0.985928314,0,8,0,clothing,21,web,0,27,0.457410929,Black,Female,Nigeria,,,,
14310,171.1304062,5.448686029,0,8,0,luxury,8,mobile,1,62,0.915750477,Black,Male,India,,,,
14311,30.22042771,23.42223352,0,1,1,travel,17,branch,0,26,0.995701395,Black,Other,France,,,,
14312,209.9351521,8.670856732,0,7,0,grocery,0,web,1,56,0.654474447,White,Female,France,,,,
14313,235.9395754,6.847011918,1,2,1,electronics,10,web,1,53,0.854859156,White,Other,Nigeria,,,,
14314,412.6195053,1.166263979,1,4,1,electronics,21,branch,1,68,0.646881957,Black,Male,France,,,,
14315,88.41521248,10.44300823,0,5,0,luxury,21,branch,1,75,0.876286255,White,Male,India,,,,
14316,77.17235786,3.730512894,0,1,1,clothing,10,web,0,53,0.433272052,Asian,Male,Nigeria,,,,
14317,267.298441,11.00420654,0,4,0,travel,9,mobile,0,36,0.607989858,Black,Other,UK,,,,
14318,367.4438187,2.001103143,0,4,0,luxury,16,branch,1,77,0.845169523,White,Other,India,,,,
14319,85.29629903,0.320298793,0,9,0,travel,16,web,1,36,0.91808572,White,Female,Brazil,,,,
