ID,transaction_amount,account_tenure_years,num_prior_fraud_flags,country_risk_score,is_international,merchant_category,hour_of_day,channel,is_fraud
14220,366.63925778890234,0.2826288769602321,0,9,1,travel,13,branch,1
14221,211.63681106953675,14.147414361641545,0,3,0,clothing,17,web,0
14222,332.42554269559207,4.113399497007602,0,7,0,travel,16,web,1
14223,460.13816845139735,5.3761052244698435,0,4,0,electronics,4,web,0
14224,20.34941609327546,2.2918737182764453,0,1,0,grocery,10,branch,0
14225,133.4150931845861,7.616170016422962,0,8,1,grocery,17,branch,1
14226,94.11866231551201,0.9110053207738577,0,4,0,electronics,15,web,0
14227,43.263991872828164,0.2507425141812197,0,6,0,grocery,9,mobile,0
14228,608.6136965897905,2.5169081881021627,0,7,1,travel,5,mobile,1
14229,254.69830837846348,9.610333376441949,0,8,0,grocery,13,branch,1
14230,324.3320133778905,7.030992435243383,0,2,0,electronics,1,web,1
14231,97.77014699,3.640307988732674,0,9,0,grocery,8,branch,0
14232,131.0938962609472,4.244769871865339,0,3,0,travel,12,branch,0
14233,166.00827218108773,0.6956944337909808,0,1,0,clothing,20,web,0
14234,223.62917626735458,9.184249949085523,0,2,1,travel,22,branch,0
14235,289.97290786430995,7.7313692466301625,0,8,0,grocery,19,mobile,1
14236,277.0161746500265,5.3424099073808815,0,6,0,luxury,11,mobile,0
14237,138.27728963365234,3.138586249813132,0,1,0,grocery,1,web,0
14238,472.3534780591927,16.68537933910665,0,9,0,grocery,2,branch,0
14239,409.5708304406432,10.561144993422264,0,7,0,electronics,12,mobile,0
14240,207.18456086474086,5.170172656550768,1,3,0,luxury,20,web,0
14241,170.8563685119231,2.3244914004742343,0,7,0,electronics,0,web,1
14242,129.8657549851763,4.811964966160491,0,6,1,electronics,19,web,1
14243,224.58220773542686,4.283520613981938,1,3,0,travel,3,branch,0
14244,394.9392498,2.506373462609134,0,8,0,clothing,17,web,1
14245,173.894906,1.8312746554947967,0,1,0,grocery,12,branch,0
14246,104.62507991647807,2.6128953976921228,0,5,1,luxury,5,web,1
14247,170.91593190414437,4.265539936,0,8,0,grocery,5,branch,1
14248,210.04749622766315,2.794260289,0,3,0,electronics,14,mobile,0
14249,59.38549635034687,1.529735931,0,6,0,clothing,17,branch,0
14250,45.305419335920085,7.155691283277308,1,2,0,electronics,16,mobile,1
14251,106.9996769149135,3.7907490037531897,0,9,1,grocery,13,mobile,1
14252,471.69214402583117,0.3503699385498854,0,2,1,travel,3,web,1
14253,379.8702067087918,2.296834051594204,0,5,0,grocery,0,mobile,0
14254,34.976847184893415,10.810354438284842,0,3,1,electronics,7,branch,0
14255,72.94996404272561,7.037314841188293,0,9,0,luxury,10,mobile,1
14256,286.47676410205145,1.9522429914607877,0,9,0,luxury,12,branch,1
14257,118.73994551164596,13.917896655168672,0,7,0,luxury,16,branch,0
14258,233.51383773729773,0.39847959266618116,0,5,0,luxury,20,branch,1
14259,37.26277818270845,16.251149314026705,0,9,1,luxury,13,web,1
14260,168.2427077699427,1.4098593170880749,1,7,0,clothing,16,branch,1
14261,154.96184425596658,0.045678923956732606,1,2,0,clothing,19,web,0
14262,325.42979291578035,2.844110500926154,0,1,1,travel,23,mobile,0
14263,223.66504783360165,2.2233984579598283,1,4,0,luxury,23,mobile,1
14264,185.81660983818927,3.8727516224438356,0,8,0,electronics,0,web,1
14265,28.39170306201496,7.967155060042047,0,6,0,electronics,7,mobile,0
14266,567.3401908638399,9.239452829,0,2,1,grocery,18,mobile,1
14267,272.0127364716773,2.564388636218059,0,5,0,luxury,10,mobile,0
14268,90.67042390928263,2.8092416484466165,0,9,1,electronics,22,mobile,1
14269,182.24921683335035,0.8018868879334251,0,6,0,travel,9,branch,0
14270,121.80465476407237,0.24357578153906828,0,6,0,electronics,0,mobile,1
14271,141.48860301314804,5.125159642373356,0,7,1,travel,4,branch,1
14272,375.8336372840194,0.3330373025345521,0,5,0,luxury,15,mobile,0
14273,72.62121131,6.618102626291354,0,3,0,grocery,19,web,0
14274,280.1348970815441,3.8727639872699724,0,3,1,grocery,19,web,1
14275,386.7491685,1.1068692047917326,0,5,0,clothing,4,branch,0
14276,249.70373210697144,3.877461237869561,0,4,0,luxury,15,web,0
14277,147.27070483983215,1.010566946346838,0,5,0,electronics,2,branch,1
14278,84.93911199124307,2.887830236654632,0,9,0,grocery,22,mobile,1
14279,95.87875069290209,8.036209533,0,5,0,travel,1,web,0
14280,185.13558657771802,3.0987335891158945,0,4,0,travel,16,branch,0
14281,173.61086607989483,0.8049494265714072,0,4,1,electronics,21,branch,0
14282,305.1912846695931,6.4336694389896785,0,1,0,electronics,0,mobile,0
14283,40.28138062214139,1.0336967958011292,0,4,0,luxury,15,mobile,1
14284,372.61105417434067,6.707558689180026,0,4,0,electronics,22,web,0
14285,818.7236314415566,3.2634082242899325,0,9,0,electronics,23,branch,1
14286,158.5718912938524,3.0233172317995667,0,4,0,electronics,1,mobile,1
14287,139.84550387569772,9.533664804,1,7,0,grocery,19,web,1
14288,150.75366065281753,6.165352399028662,0,1,0,luxury,6,branch,0
14289,180.27245354834065,0.16732270290301374,0,7,1,electronics,10,mobile,1
14290,131.10166814802608,1.7561227972584934,0,2,0,electronics,5,web,0
14291,20.882673887497205,10.236640157519547,1,8,0,travel,1,web,1
14292,148.11824970079454,0.092480865,0,1,0,grocery,13,mobile,0
14293,188.65845828227933,3.9400751998934576,0,3,1,electronics,3,mobile,0
14294,400.3826556602099,6.506562479172041,0,8,1,grocery,18,branch,1
14295,71.73787666641948,4.862402147945549,0,8,0,luxury,21,branch,1
14296,510.91928989800823,7.146681633610038,0,5,0,luxury,1,mobile,0
14297,123.83053442516369,6.4675158276473645,0,5,0,clothing,1,web,1
14298,80.00371392038463,5.888775802814697,0,8,0,travel,12,mobile,1
14299,272.0631732565176,8.616950066039012,0,5,0,clothing,12,branch,1
14300,112.27582742823306,5.187924647329215,0,9,1,grocery,2,branch,1
14301,160.9740582525817,2.5743229659712954,0,1,0,travel,20,mobile,0
14302,169.6641594258784,3.1924343488851905,0,5,0,electronics,5,branch,1
14303,261.05827584298214,6.306681772756052,0,3,0,travel,20,web,0
14304,157.2517879120684,10.449723725232724,0,3,0,travel,16,branch,0
14305,143.95845291437465,1.5887741328196152,0,2,0,luxury,0,web,0
14306,121.17503352949663,2.093335328351687,0,3,0,clothing,6,branch,0
14307,242.57521096114831,13.349395122580683,0,7,0,luxury,6,web,0
14308,107.37324271834983,4.319817395891029,0,8,1,luxury,12,mobile,1
14309,409.48044577025587,0.9859283142921077,0,8,0,clothing,21,web,0
14310,171.13040624736456,5.448686028618087,0,8,0,luxury,8,mobile,1
14311,30.220427710454572,23.42223352013006,0,1,1,travel,17,branch,0
14312,209.9351520930454,8.670856731959217,0,7,0,grocery,0,web,1
14313,235.93957543066776,6.847011917531727,1,2,1,electronics,10,web,1
14314,412.6195053,1.1662639790232299,1,4,1,electronics,21,branch,1
14315,88.41521247568606,10.443008225458737,0,5,0,luxury,21,branch,1
14316,77.17235786362406,3.730512893548582,0,1,1,clothing,10,web,0
14317,267.29844095061776,11.004206542390492,0,4,0,travel,9,mobile,0
14318,367.44381869150885,2.0011031430043835,0,4,0,luxury,16,branch,1
14319,85.29629902662785,0.3202987928689385,0,9,0,travel,16,web,1
14320,204.34058772986407,3.231088671881657,0,9,1,travel,11,branch,1
14321,159.38187952711007,1.572441552132382,0,1,0,electronics,9,branch,0
14322,88.02242824751144,6.280354740243532,1,8,0,grocery,11,mobile,1
14323,152.13554203701426,15.745181059710372,1,4,0,grocery,5,mobile,1
14324,349.6918077665301,5.871651761759717,0,4,0,clothing,20,mobile,0
14325,171.69383201030485,10.898914691485738,0,5,1,grocery,5,web,1
14326,145.85557661912026,3.0167518903723236,0,2,0,luxury,5,branch,0
14327,257.37431109230903,7.384175880534167,0,1,0,electronics,19,mobile,1
14328,371.6885002547094,9.258930893059343,0,5,0,electronics,7,web,1
14329,70.56377523833395,6.204491645316931,0,7,0,travel,4,mobile,1
14330,210.6463312504622,3.5441199716196814,0,9,0,luxury,5,mobile,1
14331,124.48768399131546,4.915707749759676,0,2,0,luxury,1,branch,0
14332,172.2838921793353,6.028321097793993,0,8,0,travel,16,web,1
14333,271.9950699157816,1.459015449100204,0,7,0,travel,7,branch,0
14334,132.71928680402573,8.292596193953992,0,2,0,electronics,21,mobile,1
14335,156.31612833687095,15.011221048032075,0,5,0,luxury,8,branch,1
14336,330.1712775,3.1296797512802614,0,7,1,grocery,20,web,0
14337,231.79787665683907,6.037682117569034,0,3,0,grocery,7,mobile,0
14338,153.55381106307667,6.678498763799662,0,2,0,electronics,22,mobile,1
14339,185.35352020492684,5.427210204719274,0,6,0,grocery,10,mobile,1
14340,175.20303930618223,3.960586440296368,0,6,0,grocery,9,mobile,0
14341,27.69676188,10.67045830161202,0,4,0,luxury,16,web,0
14342,187.74327767566356,2.979437323218799,0,1,0,luxury,22,branch,0
14343,50.57603746892314,0.315247253,0,5,0,clothing,19,web,0
14344,364.5977608041271,9.307360789354139,0,1,0,luxury,12,mobile,0
14345,49.385712894991194,5.604002261918461,0,8,0,clothing,21,web,0
14346,119.45405906406536,9.460948344452216,0,2,1,luxury,8,mobile,1
14347,101.38279744386627,0.745676471,0,9,0,travel,14,mobile,1
14348,458.8545410216448,0.15617868117368616,0,9,1,luxury,12,branch,1
14349,354.25808455972873,13.618957771998286,0,3,0,clothing,12,mobile,0
14350,11.714872212783895,0.7992495657031895,0,6,0,grocery,12,web,1
14351,165.1166805592382,8.294515238575814,0,9,0,luxury,20,web,1
14352,59.807997668375066,8.663961822065788,1,7,0,grocery,3,branch,1
14353,188.27865959843447,6.16709734,0,4,1,grocery,21,branch,0
14354,267.61749562658684,0.7035696906808033,0,3,0,luxury,9,mobile,0
14355,200.35573424873215,5.504052884081846,0,2,0,luxury,14,mobile,0
14356,279.20442966924173,10.995027060116193,0,1,1,travel,20,mobile,1
14357,135.63514693783443,2.7715513277220727,0,1,0,clothing,9,mobile,0
14358,205.12772917960382,2.6680567425997053,0,4,0,luxury,20,web,0
14359,272.23625806269166,2.9246784501940564,0,4,0,grocery,7,mobile,0
14360,115.70639683452187,0.4292705471898721,1,9,0,grocery,9,branch,1
14361,78.95331324302613,11.129304150826101,1,1,1,luxury,20,web,1
14362,96.65821113044277,10.169774196083477,0,4,0,clothing,16,web,1
14363,151.93423065029404,30.85133382,0,3,0,grocery,4,mobile,1
14364,168.61427839868216,4.399590804852602,0,9,0,travel,12,mobile,1
14365,213.9584783,6.955361515665049,0,5,0,grocery,20,web,0
14366,88.47506809141126,1.132445120284831,0,9,0,clothing,20,branch,1
14367,277.8181588604262,5.506010469966464,1,6,0,electronics,18,mobile,1
14368,529.2725516419873,5.2452956319559085,0,9,0,travel,11,web,1
14369,102.03238386475697,11.573730487935316,0,1,0,travel,11,web,0
14370,726.0494758,8.883154118,0,4,0,electronics,20,mobile,1
14371,576.3049264382157,13.940864647579856,1,4,0,travel,1,branch,1
14372,168.20513380262113,10.156437811607459,0,6,0,travel,20,web,0
14373,148.38356704990844,10.151120007056312,0,1,0,travel,8,web,1
14374,95.45650400609964,0.32922127519234257,0,5,0,grocery,23,web,1
14375,306.8754683653144,9.352778233335178,0,3,0,grocery,21,mobile,0
14376,176.99960486424033,4.675818487113564,0,1,0,luxury,22,web,0
14377,191.42496109045751,2.3937645784768296,0,6,0,luxury,1,web,0
14378,80.49714641090648,0.2908720721999531,0,3,0,grocery,0,mobile,1
14379,312.92150137826576,5.6609556223046456,0,4,0,travel,13,branch,0
14380,139.18173257519538,1.988986037747754,0,9,0,clothing,12,web,1
14381,64.2190334,3.153456617556187,0,2,0,electronics,2,mobile,1
14382,158.13706335532683,5.724251445517248,0,1,0,luxury,19,branch,1
14383,85.30308386240874,12.13929887554299,0,6,0,travel,4,mobile,0
14384,413.02241971752176,8.727345437564564,0,1,0,luxury,1,branch,0
14385,571.3841136501844,2.9946163991121058,0,1,0,clothing,20,mobile,1
14386,161.66409760524277,2.4533437066375026,1,7,1,travel,17,branch,1
14387,347.5800831237815,1.3707353519011032,0,2,0,grocery,8,branch,0
14388,341.7243720626915,2.3294744179753883,0,4,0,clothing,21,mobile,0
14389,2.224753003384418,0.5885511200530064,0,4,0,luxury,11,web,0
14390,96.78900901259846,17.72052151,0,2,0,travel,4,branch,0
14391,182.9515230670013,4.265610789830951,0,6,0,travel,17,mobile,0
14392,118.21875121708192,0.683716113,0,2,0,electronics,22,web,0
14393,90.30872452469784,2.1755459915122364,0,8,0,electronics,22,web,0
14394,357.42371414710925,3.9597478349563184,1,4,0,electronics,1,mobile,1
14395,114.38640795058934,3.805905809368899,1,1,0,grocery,9,mobile,0
14396,214.3728544344736,0.1807446967614209,0,7,0,travel,21,branch,0
14397,336.40962979776606,15.063480162632924,0,6,0,travel,9,mobile,1
14398,429.3745177177805,1.6105096988728191,1,6,1,luxury,2,web,1
14399,64.52837290348066,0.081585356,0,3,0,grocery,23,mobile,0
14400,70.01863081,0.39761925999282405,0,7,0,electronics,13,web,0
14401,197.27915623237595,4.339823653820284,0,6,0,travel,4,web,1
14402,20.51117485001645,0.7412561167291519,0,9,0,electronics,23,mobile,1
14403,73.25935181052631,0.21310134835319888,1,3,0,clothing,22,web,1
14404,384.24505927433216,2.387167544147148,0,3,1,grocery,12,web,0
14405,262.87779873665113,4.874384250027028,0,4,0,electronics,23,branch,0
14406,151.93272917576493,0.593015762,2,3,0,grocery,16,web,1
14407,235.75756939711252,1.8794914723429414,0,4,1,travel,5,branch,0
14408,275.7223073792558,2.704368493186669,0,6,1,clothing,12,branch,0
14409,44.683760019960324,0.868554264,0,1,1,luxury,11,branch,1
14410,112.69246164200295,3.5268468251104714,0,2,0,clothing,2,branch,0
14411,419.51973370742905,0.44532607919506534,0,6,0,grocery,15,web,0
14412,199.8726807039199,0.23817626249526164,0,6,1,clothing,4,web,1
14413,208.68491414527023,3.668131243963362,0,1,1,travel,1,mobile,1
14414,161.9886667107076,1.4244098004794399,0,6,0,grocery,10,branch,0
14415,27.92637495026457,0.5011673400546056,0,9,0,grocery,3,web,1
14416,100.6205177549445,2.7574793598316467,0,8,0,travel,21,branch,1
14417,225.70697747807316,12.333805769019818,1,5,0,electronics,0,branch,1
14418,114.92915627841462,6.440259634785907,0,4,0,luxury,12,mobile,1
14419,66.76717326845022,8.453671402039122,1,6,0,clothing,17,branch,0
14420,75.35164559682715,10.27526638952649,0,5,0,luxury,15,web,1
14421,425.2843984952525,17.991126190974946,1,6,0,luxury,1,web,1
14422,109.81100487696975,7.203680370038429,0,3,0,travel,8,web,0
14423,369.88184654171795,4.687672991011057,0,7,0,electronics,11,web,1
14424,209.39472231659008,2.2740059136781916,0,8,1,luxury,4,branch,1
14425,138.5812354693045,1.002284482,0,5,0,grocery,4,web,1
14426,86.57232842386128,5.802330069222291,1,5,0,electronics,21,mobile,1
14427,267.86246065282853,26.441821437841597,1,4,0,travel,12,branch,1
14428,339.79780465368134,3.1495351780426493,0,5,0,luxury,15,web,1
14429,286.0739898980311,6.430966888595055,0,8,1,travel,18,web,1
14430,49.67767284536828,3.4168996787969212,0,5,0,clothing,8,mobile,1
14431,109.5549978039458,2.8275832737078774,0,9,0,travel,15,branch,1
14432,120.85911282155467,2.640754326848327,0,1,0,grocery,18,mobile,0
14433,21.726724875996624,3.5121979370730476,1,7,0,travel,3,mobile,1
14434,234.07260979761944,2.2856001962239194,0,5,1,electronics,14,web,1
14435,258.3223425819934,6.906998235442815,0,4,0,clothing,8,web,0
14436,252.03032188954305,10.368173235532325,0,3,0,grocery,15,mobile,0
14437,223.35961107740349,10.723007696330669,0,7,0,clothing,23,branch,0
14438,129.47141789556673,1.2919026875440955,1,2,1,grocery,5,branch,0
14439,83.57800375942905,11.312455476107212,0,5,0,clothing,7,branch,1
14440,129.10021585759276,2.089342808,0,2,0,luxury,0,mobile,0
14441,210.6303487568848,1.8503040054439706,0,7,0,travel,13,branch,0
14442,393.1828512292578,6.486951600713942,0,6,1,electronics,3,web,1
14443,176.94158148582747,1.817033040501328,0,7,0,electronics,9,mobile,1
14444,172.42008207983417,0.2721035594215232,0,9,0,luxury,15,mobile,1
14445,24.25616814476467,2.338972534254667,0,2,0,clothing,3,mobile,0
14446,220.90588034610633,6.391068548390939,0,9,0,travel,1,branch,1
14447,412.4156577563051,1.9797408429320447,0,7,0,luxury,1,branch,1
14448,152.8818025389357,4.965306211746491,0,2,0,clothing,12,web,0
14449,144.01285647823656,5.395805148754177,0,2,0,travel,10,branch,0
14450,122.73793485798932,6.6163351261080425,0,4,0,clothing,9,branch,0
14451,274.2572207217502,11.371468784306973,0,2,1,electronics,5,branch,1
14452,22.881402222174682,2.8331409559218352,0,1,0,travel,6,branch,1
14453,370.12848033628796,0.9102004420242348,0,6,0,electronics,14,web,0
14454,139.05175105670847,1.9204194859188832,0,5,0,electronics,19,web,0
14455,223.82338693094158,2.8296418347915413,0,3,0,travel,18,web,0
14456,289.38360412100195,6.256920311360361,1,1,0,luxury,2,branch,0
14457,74.50546644839662,0.066044907,0,9,0,clothing,20,branch,1
14458,164.10841484074717,1.8974182183668225,0,8,0,travel,13,mobile,1
14459,136.6699371558092,7.567062238428843,0,6,0,electronics,21,mobile,0
14460,58.93843811605358,5.556325545,0,6,1,clothing,1,branch,1
14461,337.9677902187945,6.578992605212747,0,4,0,travel,22,mobile,0
14462,127.96537217258854,8.351536384216411,0,2,1,luxury,15,web,1
14463,56.59734777716493,7.64472389,0,4,1,travel,22,web,0
14464,171.84645162104383,5.7314002817073355,1,2,0,travel,16,web,1
14465,42.19555617846479,2.896071356759432,0,7,0,grocery,14,mobile,1
14466,114.96028025282286,20.551860258348285,0,9,0,clothing,12,web,0
14467,207.56844433398766,4.209085153279235,0,2,1,travel,11,web,0
14468,37.66865362983858,1.1330553395913225,0,9,0,electronics,6,web,1
14469,262.09950695346765,1.732299726,0,9,0,electronics,19,branch,0
14470,178.71565206540552,5.913706579443849,0,8,0,grocery,19,branch,1
14471,290.5370862742418,12.934003582605325,0,1,0,electronics,2,web,0
14472,288.30346996704964,0.9844566874637368,0,5,0,travel,8,web,1
14473,111.67237475779626,0.4296770297931033,0,4,0,clothing,2,branch,0
14474,114.25310815456974,10.66552180765276,0,7,0,grocery,15,branch,1
14475,235.87169843266344,12.341898609463673,1,8,1,grocery,19,mobile,1
14476,64.13120667274984,1.6174399076441295,0,8,0,luxury,2,branch,1
14477,64.53740846465638,2.368337459975651,0,2,0,luxury,7,web,0
14478,99.04858412406098,5.396813740567188,0,3,0,clothing,7,branch,1
14479,46.18379219445662,2.0018656277375633,0,7,1,clothing,23,web,0
14480,55.96832181399173,10.484310339582766,0,4,0,grocery,14,mobile,0
14481,57.81522193665879,0.5690847576454141,1,6,0,travel,4,branch,1
14482,128.3439077046387,0.19361173578424917,1,8,0,travel,12,mobile,1
14483,123.60992159466907,1.1690398654119447,0,8,0,luxury,14,web,1
14484,321.4825369963572,1.684976314312755,0,7,0,clothing,6,web,0
14485,130.20622577129132,0.5991376971530042,0,2,0,clothing,11,web,0
14486,154.65869588274379,0.3397372478366414,0,2,0,travel,2,web,0
14487,504.71322718195603,7.044903065778713,0,3,0,luxury,7,mobile,0
14488,12.364961071484954,0.8972877054392006,0,4,0,travel,9,branch,1
14489,193.1872659522596,12.262518648344825,1,1,0,travel,1,branch,1
14490,139.21760659850477,2.294326745760154,0,5,1,grocery,7,web,1
14491,207.80200212624388,5.552500493390616,0,7,0,clothing,21,web,0
14492,104.43428474773798,1.2770562102412697,0,5,0,grocery,17,mobile,0
14493,129.5374579675897,1.3743081564721096,0,7,0,grocery,11,mobile,0
14494,380.9713685412515,4.274910577442338,0,5,0,travel,21,web,0
14495,233.55922925352797,4.112214070838715,0,8,0,luxury,17,web,0
14496,134.81494190828738,7.320830409,0,7,0,travel,18,branch,0
14497,85.36579622126837,7.090231930888095,0,1,0,luxury,4,branch,0
14498,63.91141077575784,5.5537446734919715,0,1,1,clothing,15,branch,1
14499,110.0661118100432,2.981287298016284,0,5,1,electronics,16,web,1
14500,144.53667635269568,11.06556809382798,0,2,0,clothing,8,mobile,0
14501,503.4636637,4.871963265138364,0,9,0,travel,9,mobile,1
14502,182.89677800657188,23.12609435357176,0,2,0,luxury,18,mobile,0
14503,94.50616865144542,8.556517654451056,0,9,0,electronics,11,web,0
14504,12.448802966205028,0.2266074439292545,0,2,0,luxury,0,web,0
14505,83.22432236176545,1.9326812760342178,0,4,0,luxury,21,mobile,1
14506,110.19086340679571,4.241708717,0,3,1,electronics,16,mobile,1
14507,196.3101331930022,6.391139232,1,6,0,electronics,2,mobile,1
14508,113.57774466663268,3.996278743718118,0,4,0,clothing,6,web,0
14509,519.0563177271773,7.711944502543741,0,9,0,grocery,19,branch,1
14510,136.73099152401966,1.660996462618165,0,9,0,electronics,8,branch,0
14511,328.99335178010773,1.016165747369924,0,9,0,grocery,22,web,1
14512,34.323281507418265,0.27712320852270855,0,3,1,grocery,4,branch,0
14513,157.40558951097674,4.258531503149869,0,3,0,grocery,8,mobile,0
14514,84.00392189114366,5.833377401634126,0,4,0,grocery,18,branch,1
14515,335.23611965112974,1.9737366248470942,0,9,0,electronics,10,mobile,1
14516,119.82610438750194,4.754206240096723,1,6,0,luxury,13,web,0
14517,388.18347087859934,0.2678332290657381,0,9,0,electronics,13,web,1
14518,259.6262150605872,0.5228782648090955,0,8,0,electronics,7,mobile,0
14519,107.2765496,6.049196094994219,0,7,0,travel,23,mobile,1
14520,62.791978952428764,2.294880919916766,0,5,0,travel,19,branch,0
14521,88.55683016528764,5.563566680406611,0,9,0,clothing,0,mobile,0
14522,129.6612994186597,8.910663387597133,2,4,0,grocery,3,web,1
14523,258.45109432271204,9.573787662485433,0,4,0,grocery,15,web,0
14524,161.56513722800102,0.944723077,0,8,0,travel,0,branch,1
14525,291.7953017820077,3.3304387807774765,0,4,0,luxury,18,mobile,0
14526,408.5563986491917,6.619917665354434,0,7,0,clothing,23,mobile,1
14527,168.20282752470038,7.435672130846559,0,4,0,luxury,2,branch,0
14528,69.40563406521603,7.678056594810036,0,1,1,travel,1,web,0
14529,214.8484512366452,1.2949375341549092,0,9,0,luxury,16,mobile,0
14530,556.9319305076832,1.069276713695537,0,4,0,grocery,10,branch,0
14531,303.2460854966211,4.458142650849192,0,3,0,travel,2,branch,1
14532,203.16765745652296,6.756292687808168,0,3,0,luxury,6,branch,0
14533,77.84822693,1.9219893122345135,1,9,0,clothing,9,branch,1
14534,140.5846775,0.5530109064268386,0,8,1,clothing,2,mobile,1
14535,36.772750161018216,6.307063045999804,0,7,0,electronics,7,branch,0
14536,59.29944307539189,1.7812168381202627,0,7,1,travel,23,mobile,1
14537,218.0599513991774,0.9097844623306988,0,4,1,travel,4,web,0
14538,28.587859869455162,0.7992215380209061,0,3,1,travel,9,branch,0
14539,124.54665728522582,1.8910220101557476,0,4,0,grocery,11,branch,0
14540,53.2669296,4.490757066842951,0,6,0,grocery,17,web,0
14541,62.12021051007072,2.218968558359591,1,4,0,travel,5,branch,0
14542,170.5430046498745,0.10439147121895856,1,4,0,luxury,7,mobile,1
14543,88.66297034371118,0.5096566473158799,0,2,0,grocery,17,web,1
14544,43.42921325126886,1.7159967956737638,1,7,1,travel,5,web,1
14545,104.13826795213113,5.389704343629833,0,6,1,grocery,22,mobile,0
14546,41.88489593770134,0.518559785,0,2,0,electronics,8,mobile,1
14547,372.1622200124035,4.112372581720566,1,5,0,clothing,15,web,0
14548,268.50043322424295,0.6385184383687369,0,6,0,electronics,10,branch,0
14549,267.6658354628649,1.188845724874871,0,5,0,travel,1,mobile,0
14550,81.40776265483267,0.9448492040349161,1,4,0,clothing,16,mobile,1
14551,223.25296333188987,0.3479758118392485,0,9,0,luxury,12,mobile,1
14552,189.55551825004352,5.563502577490534,0,3,0,travel,6,web,1
14553,86.92100802219373,3.1125447593488937,0,2,1,luxury,21,branch,0
14554,153.8439121513705,8.890864161970333,0,9,0,luxury,9,mobile,1
14555,34.9053519,0.5206443720986588,0,8,0,grocery,12,web,1
14556,64.36661647885677,0.7817075007513408,0,9,0,grocery,9,web,1
14557,150.57617353886528,1.8297154566880205,0,3,1,clothing,3,branch,1
14558,109.20362141321347,7.259308110839356,0,1,1,clothing,10,web,0
14559,209.32423482150097,1.8246793088934297,0,1,0,grocery,8,web,0
14560,88.96474356163824,2.6247808525807566,0,3,1,clothing,15,mobile,1
14561,122.74768333662148,1.7948419042587374,0,4,0,electronics,16,mobile,0
14562,160.4419063673049,0.4181271704894573,0,2,1,travel,22,mobile,1
14563,82.63133190937864,14.020076865771113,0,8,0,electronics,4,web,1
14564,121.0538591526186,3.9763313551546804,0,3,0,travel,4,branch,1
14565,188.5794222487701,7.751912327656223,0,4,1,grocery,5,branch,1
14566,443.7646431797838,5.369946082994648,0,6,0,electronics,1,branch,0
14567,83.06707394023104,3.610349999745663,0,6,1,luxury,13,web,0
14568,109.6385653218127,0.4697858892486567,0,2,0,electronics,10,mobile,0
14569,301.1832398263787,5.146367019037714,0,6,0,clothing,18,web,1
14570,353.19789165279263,0.8442851937603252,1,4,0,electronics,10,mobile,1
14571,238.59299575233428,2.6754478794734644,0,5,0,grocery,19,web,0
14572,347.0973267580659,4.959291159,0,7,1,grocery,5,web,1
14573,78.98655134,7.621556145975338,0,7,0,clothing,12,branch,1
14574,324.9323396580561,5.776630326947048,0,6,1,travel,18,web,1
14575,275.1348219593281,5.566602567020276,0,6,0,clothing,2,branch,1
14576,61.33037771140122,0.806963756,0,6,0,travel,15,web,0
14577,124.20416692463007,2.124222456471498,0,4,0,grocery,8,branch,0
14578,16.86010323033727,0.21930111309467093,0,3,0,grocery,2,web,1
14579,178.47598095052186,6.355495900723504,0,1,0,travel,18,web,0
14580,320.9165031,15.244186706051392,0,3,0,electronics,14,mobile,1
14581,105.02400362975004,1.5333757907936856,1,3,1,electronics,21,mobile,1
14582,68.22876941407701,0.45891394224564236,0,9,0,clothing,12,mobile,0
14583,63.923308066366744,3.2272173342364106,0,3,0,grocery,16,web,1
14584,158.61628364926625,9.714012722784194,0,8,1,electronics,20,mobile,1
14585,237.08698687999495,4.014522241930908,0,8,0,grocery,7,mobile,1
14586,449.9740861824586,0.23953281180067038,0,3,0,clothing,21,web,0
14587,15.040038442082004,18.300923674538907,0,6,0,luxury,13,web,1
14588,414.0107296185267,8.820232526013296,0,8,0,grocery,8,mobile,1
14589,185.6853066378513,0.7054801023549305,0,8,0,luxury,2,mobile,0
14590,310.6139168618371,12.742284713144791,0,9,0,grocery,8,web,1
14591,264.0278662887387,2.9954460914022345,0,9,0,travel,23,web,1
14592,166.1414183948142,2.3252634515745845,0,8,0,luxury,11,branch,1
14593,161.3966122054908,3.0906932821626922,0,7,0,travel,14,branch,1
14594,213.6611309400444,8.996094817150077,1,3,0,travel,16,web,1
14595,131.96325211411116,5.386402366,0,7,0,clothing,8,web,1
14596,140.4758584927761,0.3053810221961569,0,4,0,clothing,23,mobile,1
14597,245.34448865693753,15.803550072105647,0,2,1,electronics,7,branch,1
14598,82.80320910257521,0.7995770989105393,0,8,0,luxury,5,mobile,1
14599,330.8152636386725,6.843607397837056,0,2,0,electronics,8,branch,1
14600,312.3931452700251,5.054882826503045,0,1,0,luxury,14,mobile,1
14601,110.10415979611278,1.0383694296185288,0,5,0,clothing,23,branch,0
14602,247.06069869782695,0.9360599340640258,0,9,0,clothing,17,web,0
14603,225.34882410009502,10.213719802616039,0,5,1,clothing,21,web,0
14604,100.86476172243917,2.7210065988089838,0,2,0,luxury,10,web,0
14605,259.9206562228806,5.314920597797905,0,4,0,clothing,23,mobile,0
14606,434.05750284582393,3.5066125772070524,0,8,0,electronics,13,branch,1
14607,338.47960332034256,6.497896286466693,0,7,0,travel,12,mobile,1
